presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.061	1.058	2.538
5.062	1.057	2.538
5.059	1.057	2.538
5.059	1.057	2.538
5.060	1.058	2.539
5.060	1.058	2.538
5.062	1.058	2.539
5.059	1.057	2.538
5.062	1.057	2.539
5.061	1.057	2.538
5.061	1.058	2.539
5.059	1.058	2.539
5.061	1.057	2.537
5.061	1.057	2.539
5.061	1.058	2.537
5.060	1.058	2.539
5.061	1.057	2.538
5.058	1.058	2.539
5.059	1.057	2.538
5.061	1.058	2.539
5.061	1.057	2.539
5.059	1.057	2.538
5.063	1.058	2.539
5.062	1.058	2.538
5.061	1.058	2.538
5.061	1.058	2.539
5.062	1.057	2.539
5.063	1.058	2.538
5.061	1.057	2.537
5.063	1.057	2.540
5.060	1.058	2.538
5.060	1.057	2.539
5.061	1.057	2.537
5.061	1.058	2.538
5.061	1.058	2.540
5.058	1.057	2.539
5.060	1.058	2.538
5.059	1.057	2.538
5.058	1.057	2.540
5.063	1.058	2.538
5.059	1.057	2.541
5.060	1.058	2.537
5.060	1.058	2.539
5.062	1.058	2.538
5.059	1.057	2.539
5.063	1.057	2.539
5.059	1.058	2.538
5.061	1.058	2.540
5.062	1.058	2.538
5.060	1.058	2.539
5.062	1.057	2.540
5.061	1.057	2.540
5.063	1.058	2.539
5.060	1.057	2.539
5.062	1.058	2.538
5.057	1.057	2.539
5.061	1.057	2.539
5.061	1.057	2.538
5.061	1.057	2.538
5.060	1.058	2.538
5.062	1.057	2.539
5.059	1.058	2.540
5.063	1.058	2.539
5.059	1.058	2.539
5.061	1.058	2.539
5.061	1.058	2.539
5.060	1.057	2.538
5.059	1.057	2.539
5.058	1.057	2.538
5.062	1.058	2.539
5.059	1.057	2.537
5.059	1.057	2.538
5.061	1.058	2.538
5.063	1.058	2.538
5.061	1.058	2.540
5.061	1.058	2.538
5.059	1.057	2.538
5.063	1.057	2.539
5.061	1.057	2.540
5.062	1.058	2.538
5.065	1.058	2.539
5.060	1.058	2.537
5.063	1.057	2.539
5.062	1.058	2.539
5.062	1.058	2.537
5.061	1.057	2.536
5.058	1.057	2.538
5.060	1.058	2.539
5.059	1.057	2.538
5.059	1.058	2.537
5.061	1.057	2.539
5.062	1.058	2.539
5.059	1.057	2.540
5.061	1.057	2.538
5.065	1.057	2.540
5.060	1.057	2.541
5.061	1.058	2.539
5.060	1.057	2.538
5.062	1.057	2.539
5.061	1.058	2.538
5.063	1.058	2.538
5.061	1.057	2.538
5.061	1.057	2.539
5.062	1.058	2.540
5.062	1.058	2.539
5.063	1.058	2.539
5.060	1.057	2.538
5.062	1.057	2.539
5.062	1.057	2.539
5.062	1.057	2.538
5.059	1.057	2.538
5.059	1.057	2.538
5.061	1.058	2.539
5.059	1.058	2.537
5.060	1.057	2.539
5.060	1.057	2.538
5.062	1.058	2.539
5.060	1.058	2.538
5.062	1.057	2.538
5.059	1.057	2.539
5.060	1.058	2.538
5.061	1.057	2.539
5.060	1.058	2.538
5.060	1.058	2.539
5.061	1.057	2.538
5.060	1.057	2.540
5.061	1.057	2.538
5.061	1.057	2.538
5.062	1.057	2.538
5.059	1.057	2.538
5.064	1.057	2.539
5.059	1.057	2.537
5.064	1.057	2.539
5.061	1.057	2.539
5.061	1.057	2.539
5.058	1.057	2.539
5.061	1.058	2.538
5.062	1.058	2.538
5.059	1.057	2.537
5.060	1.058	2.537
5.059	1.058	2.538
5.060	1.058	2.539
5.056	1.058	2.537
5.063	1.057	2.538
5.059	1.058	2.538
5.060	1.057	2.539
5.059	1.058	2.540
5.060	1.057	2.538
5.059	1.057	2.539
5.062	1.058	2.537
5.062	1.058	2.540
5.060	1.057	2.538
5.060	1.057	2.539
5.059	1.057	2.539
5.062	1.057	2.540
5.059	1.057	2.539
5.063	1.057	2.539
5.059	1.057	2.537
5.060	1.057	2.538
5.062	1.057	2.539
5.063	1.057	2.539
5.060	1.057	2.538
5.059	1.058	2.539
5.060	1.058	2.538
5.064	1.058	2.538
5.061	1.057	2.538
5.060	1.057	2.540
5.059	1.058	2.538
5.060	1.058	2.538
5.064	1.057	2.538
5.060	1.057	2.539
5.062	1.058	2.539
5.061	1.057	2.539
5.061	1.057	2.539
5.058	1.057	2.538
5.059	1.058	2.539
5.058	1.057	2.538
5.060	1.058	2.539
5.059	1.058	2.538
5.062	1.057	2.538
5.061	1.057	2.539
5.061	1.058	2.539
5.064	1.057	2.539
5.062	1.057	2.538
5.062	1.058	2.539
5.061	1.057	2.538
5.060	1.057	2.539
5.061	1.058	2.537
5.061	1.057	2.538
5.060	1.057	2.539
5.062	1.057	2.539
5.062	1.057	2.540
5.060	1.057	2.539
5.061	1.057	2.539
5.059	1.058	2.537
5.061	1.058	2.539
5.061	1.057	2.538
5.063	1.058	2.538
5.061	1.057	2.539
5.059	1.057	2.538
5.060	1.058	2.538
5.059	1.058	2.538
5.060	1.058	2.540
5.061	1.058	2.538
5.059	1.058	2.540
5.059	1.058	2.538
5.062	1.059	2.538
5.062	1.058	2.540
5.060	1.058	2.537
5.061	1.056	2.540
5.061	1.057	2.539
5.063	1.057	2.539
5.060	1.057	2.538
5.062	1.058	2.539
5.063	1.057	2.539
5.061	1.057	2.538
5.061	1.057	2.540
5.062	1.057	2.539
5.061	1.057	2.539
5.059	1.058	2.538
5.061	1.057	2.540
5.059	1.058	2.538
5.059	1.058	2.538
5.061	1.058	2.540
5.060	1.059	2.538
5.059	1.058	2.539
5.059	1.058	2.538
5.062	1.058	2.539
5.060	1.057	2.538
5.060	1.058	2.539
5.059	1.058	2.538
5.062	1.057	2.539
5.060	1.058	2.539
5.062	1.056	2.538
5.061	1.057	2.537
5.059	1.057	2.538
5.060	1.057	2.540
5.058	1.058	2.538
5.064	1.057	2.539
5.061	1.057	2.538
5.061	1.057	2.539
5.064	1.057	2.540
5.060	1.057	2.539
5.062	1.058	2.539
5.060	1.057	2.539
5.063	1.058	2.539
5.059	1.057	2.537
5.061	1.057	2.539
5.059	1.058	2.539
5.060	1.057	2.539
5.062	1.057	2.539
5.060	1.057	2.538
5.060	1.058	2.538
5.057	1.057	2.537
5.061	1.057	2.539
5.061	1.057	2.538
5.060	1.058	2.539
5.061	1.058	2.538
5.061	1.057	2.539
5.062	1.057	2.539
5.061	1.057	2.539
5.065	1.058	2.539
5.062	1.057	2.538
5.064	1.057	2.540
5.059	1.058	2.537
5.063	1.058	2.540
5.060	1.058	2.538
5.063	1.057	2.539
5.062	1.059	2.539
5.059	1.058	2.537
5.062	1.057	2.540
5.063	1.057	2.538
5.059	1.057	2.540
5.062	1.058	2.538
5.060	1.057	2.539
5.061	1.058	2.539
5.059	1.057	2.539
5.059	1.057	2.539
5.063	1.057	2.538
5.060	1.057	2.539
5.062	1.057	2.539
5.060	1.057	2.539
5.062	1.057	2.538
5.060	1.058	2.540
5.061	1.057	2.539
5.060	1.057	2.539
5.059	1.057	2.538
5.062	1.057	2.539
5.062	1.058	2.539
5.062	1.058	2.538
5.061	1.057	2.538
5.061	1.057	2.538
5.058	1.057	2.539
5.064	1.058	2.538
5.062	1.057	2.539
5.061	1.058	2.537
5.064	1.057	2.538
5.059	1.057	2.540
5.063	1.058	2.538
5.061	1.057	2.541
5.061	1.058	2.538
5.059	1.057	2.539
5.063	1.058	2.538
5.060	1.057	2.539
5.060	1.058	2.539
5.060	1.057	2.539
5.058	1.059	2.539
5.063	1.058	2.538
5.060	1.058	2.539
5.059	1.058	2.538
5.058	1.057	2.539
5.062	1.058	2.538
5.060	1.058	2.540
5.061	1.057	2.539
5.062	1.058	2.538
5.060	1.057	2.540
5.061	1.058	2.537
5.060	1.057	2.539
5.061	1.057	2.538
5.061	1.058	2.540
5.060	1.057	2.538
5.061	1.058	2.539
5.060	1.057	2.540
5.063	1.057	2.537
5.061	1.059	2.541
5.063	1.058	2.536
5.061	1.058	2.540
5.062	1.058	2.537
5.062	1.057	2.539
5.059	1.057	2.539
5.061	1.058	2.539
5.060	1.057	2.540
5.060	1.058	2.538
5.060	1.057	2.539
5.061	1.057	2.538
5.061	1.058	2.539
5.059	1.057	2.539
5.061	1.057	2.538
5.062	1.058	2.537
5.062	1.057	2.538
5.058	1.057	2.539
5.062	1.058	2.538
5.061	1.058	2.539
5.061	1.058	2.537
5.065	1.057	2.539
5.060	1.058	2.538
5.062	1.057	2.539
5.059	1.058	2.538
5.061	1.058	2.537
5.061	1.058	2.540
5.063	1.058	2.540
5.059	1.057	2.539
5.061	1.057	2.540
5.063	1.057	2.540
5.058	1.058	2.537
5.060	1.057	2.540
5.060	1.058	2.537
5.061	1.058	2.538
5.059	1.058	2.539
5.061	1.058	2.539
5.063	1.058	2.539
5.059	1.057	2.537
5.060	1.057	2.538
5.061	1.058	2.538
5.061	1.058	2.539
5.060	1.058	2.537
5.061	1.058	2.538
5.059	1.058	2.539
5.062	1.057	2.539
5.063	1.057	2.539
5.061	1.056	2.538
5.061	1.057	2.540
5.061	1.057	2.537
5.063	1.057	2.540
5.063	1.057	2.539
5.061	1.057	2.537
5.064	1.057	2.539
5.062	1.057	2.539
5.063	1.057	2.539
5.061	1.057	2.538
5.061	1.058	2.540
5.060	1.057	2.538
5.059	1.058	2.539
5.060	1.058	2.538
5.060	1.057	2.539
5.060	1.058	2.539
5.058	1.057	2.538
5.059	1.057	2.540
5.061	1.057	2.538
5.059	1.057	2.540
5.062	1.057	2.538
5.062	1.057	2.539
5.059	1.058	2.539
5.059	1.058	2.538
5.063	1.057	2.539
5.062	1.057	2.537
5.063	1.057	2.538
5.062	1.058	2.538
5.062	1.058	2.539
5.062	1.058	2.538
5.064	1.058	2.539
5.060	1.057	2.538
5.061	1.058	2.539
5.060	1.058	2.540
5.062	1.058	2.537
5.061	1.057	2.539
5.061	1.058	2.540
5.060	1.059	2.539
5.061	1.058	2.538
5.061	1.058	2.539
5.061	1.057	2.538
5.061	1.058	2.539
5.062	1.057	2.539
5.060	1.057	2.538
5.062	1.057	2.539
5.060	1.058	2.537
5.061	1.058	2.539
5.061	1.057	2.537
5.060	1.057	2.540
5.064	1.058	2.539
5.062	1.058	2.540
5.064	1.057	2.540
5.060	1.058	2.537
5.063	1.059	2.539
5.060	1.057	2.539
5.062	1.058	2.539
5.061	1.058	2.538
5.062	1.058	2.540
5.064	1.058	2.539
5.062	1.057	2.538
5.061	1.058	2.539
5.062	1.058	2.538
5.063	1.057	2.539
5.060	1.057	2.537
5.061	1.057	2.540
5.059	1.058	2.538
5.059	1.057	2.539
5.062	1.058	2.538
5.061	1.057	2.538
5.061	1.057	2.540
5.061	1.058	2.538
5.062	1.057	2.539
5.059	1.057	2.540
5.061	1.057	2.539
5.059	1.058	2.538
5.060	1.057	2.540
5.059	1.057	2.539
5.060	1.058	2.538
5.059	1.058	2.539
5.060	1.058	2.538
5.063	1.057	2.538
5.062	1.058	2.539
5.061	1.058	2.538
5.063	1.057	2.539
5.059	1.058	2.539
5.062	1.057	2.540
5.063	1.058	2.538
5.061	1.058	2.539
5.060	1.057	2.539
5.062	1.057	2.541
5.061	1.057	2.539
5.061	1.058	2.540
5.062	1.058	2.539
5.062	1.058	2.539
5.062	1.057	2.539
5.060	1.058	2.538
5.061	1.057	2.539
5.059	1.058	2.538
5.060	1.057	2.539
5.061	1.057	2.539
5.062	1.057	2.539
5.063	1.057	2.538
5.060	1.058	2.539
5.060	1.057	2.538
5.061	1.056	2.538
5.060	1.058	2.539
5.061	1.057	2.537
5.061	1.057	2.541
5.058	1.058	2.538
5.063	1.057	2.539
5.060	1.057	2.538
5.060	1.057	2.539
5.063	1.057	2.539
5.059	1.057	2.538
5.061	1.058	2.540
5.062	1.057	2.538
5.062	1.057	2.539
5.061	1.057	2.539
5.061	1.058	2.540
5.062	1.057	2.538
5.060	1.057	2.539
5.063	1.058	2.539
5.061	1.057	2.537
5.062	1.057	2.539
5.059	1.058	2.536
5.061	1.057	2.540
5.060	1.057	2.539
5.060	1.057	2.539
5.060	1.057	2.539
5.061	1.056	2.538
5.062	1.057	2.540
5.063	1.058	2.538
5.061	1.058	2.540
5.063	1.058	2.537
5.062	1.057	2.539
5.065	1.057	2.537
5.062	1.058	2.539
5.063	1.058	2.539
5.059	1.057	2.539
5.060	1.057	2.540
5.060	1.057	2.538
5.060	1.057	2.540
5.062	1.058	2.540
5.061	1.057	2.538
5.061	1.057	2.539
5.059	1.058	2.539
5.060	1.057	2.539
5.060	1.058	2.538
5.060	1.057	2.538
5.059	1.057	2.538
5.061	1.057	2.539
5.061	1.057	2.538
5.060	1.058	2.538
5.061	1.058	2.539
5.059	1.057	2.539
5.063	1.058	2.538
5.060	1.058	2.539
5.063	1.058	2.540
5.060	1.058	2.538
5.061	1.058	2.538
5.059	1.057	2.538
5.062	1.057	2.539
5.059	1.058	2.538
5.062	1.058	2.539
5.061	1.058	2.537
5.060	1.057	2.539
5.062	1.057	2.539
5.059	1.058	2.538
5.062	1.057	2.539
5.063	1.058	2.537
5.060	1.057	2.540
5.059	1.058	2.539
5.059	1.058	2.540
5.059	1.058	2.538
5.061	1.058	2.538
5.060	1.057	2.539
5.062	1.058	2.538
5.061	1.058	2.539
5.061	1.058	2.537
5.060	1.057	2.539
5.059	1.058	2.539
5.058	1.057	2.539
5.062	1.058	2.538
5.061	1.057	2.538
5.060	1.057	2.539
5.063	1.058	2.538
5.061	1.057	2.540
5.062	1.058	2.539
5.058	1.058	2.538
5.060	1.057	2.538
5.060	1.058	2.539
5.061	1.058	2.538
5.060	1.057	2.536
5.061	1.057	2.540
5.062	1.057	2.538
5.062	1.058	2.539
5.062	1.057	2.539
5.061	1.057	2.540
5.062	1.057	2.538
5.061	1.058	2.539
5.062	1.057	2.540
5.059	1.058	2.538
5.060	1.057	2.539
5.060	1.058	2.538
5.061	1.057	2.539
5.063	1.058	2.539
5.063	1.058	2.539
5.062	1.057	2.538
5.061	1.057	2.539
5.062	1.058	2.538
5.061	1.057	2.539
5.060	1.058	2.539
5.060	1.057	2.537
5.062	1.058	2.539
5.062	1.058	2.538
5.059	1.057	2.539
5.063	1.057	2.538
5.063	1.058	2.540
5.063	1.057	2.539
5.063	1.057	2.539
5.060	1.057	2.539
5.062	1.058	2.539
5.061	1.057	2.539
5.063	1.057	2.538
5.062	1.057	2.540
5.062	1.058	2.537
5.059	1.057	2.539
5.059	1.057	2.537
5.060	1.057	2.537
5.060	1.058	2.540
5.062	1.057	2.539
5.061	1.057	2.540
5.064	1.057	2.539
5.059	1.057	2.540
5.061	1.057	2.538
5.059	1.057	2.539
5.064	1.058	2.539
5.059	1.058	2.537
5.063	1.057	2.540
5.060	1.057	2.539
5.061	1.058	2.539
5.060	1.057	2.538
5.062	1.057	2.539
5.065	1.057	2.538
5.062	1.057	2.539
5.063	1.057	2.539
5.059	1.057	2.539
5.062	1.057	2.540
5.062	1.058	2.538
5.060	1.057	2.541
5.060	1.057	2.539
5.061	1.057	2.539
5.061	1.057	2.538
5.059	1.058	2.539
5.061	1.058	2.539
5.057	1.058	2.538
5.061	1.057	2.539
5.062	1.057	2.539
5.061	1.057	2.539
5.063	1.057	2.538
5.061	1.057	2.539
5.060	1.057	2.538
5.060	1.057	2.539
5.061	1.057	2.539
5.060	1.056	2.538
5.062	1.057	2.539
5.063	1.057	2.539
5.062	1.057	2.539
5.062	1.057	2.539
5.060	1.057	2.539
5.061	1.057	2.537
5.061	1.057	2.539
5.063	1.057	2.540
5.061	1.057	2.539
5.063	1.057	2.539
5.062	1.057	2.537
5.060	1.058	2.539
5.064	1.058	2.538
5.059	1.057	2.539
5.060	1.057	2.539
5.057	1.058	2.539
5.061	1.057	2.538
5.058	1.057	2.538
5.061	1.058	2.540
5.060	1.057	2.540
5.062	1.057	2.540
5.060	1.057	2.537
5.059	1.057	2.540
5.059	1.058	2.539
5.060	1.057	2.539
5.060	1.058	2.539
5.059	1.057	2.538
5.065	1.057	2.540
5.061	1.058	2.538
5.062	1.058	2.540
5.061	1.058	2.538
5.063	1.058	2.538
5.062	1.058	2.539
5.062	1.057	2.539
5.062	1.058	2.539
5.060	1.057	2.538
5.063	1.057	2.540
5.060	1.058	2.538
5.064	1.057	2.541
5.062	1.058	2.540
5.061	1.057	2.540
5.061	1.057	2.537
5.060	1.058	2.540
5.061	1.057	2.539
5.060	1.057	2.538
5.061	1.058	2.539
5.059	1.057	2.539
5.060	1.058	2.539
5.062	1.058	2.539
5.060	1.058	2.540
5.061	1.059	2.538
5.062	1.057	2.539
5.061	1.059	2.539
5.060	1.059	2.538
5.059	1.059	2.540
5.062	1.059	2.538
5.063	1.058	2.538
5.061	1.058	2.539
5.062	1.058	2.539
5.059	1.057	2.538
5.060	1.058	2.538
5.062	1.059	2.539
5.062	1.058	2.539
5.061	1.058	2.539
5.064	1.057	2.540
5.062	1.057	2.539
5.059	1.058	2.537
5.061	1.057	2.540
5.059	1.058	2.538
5.062	1.057	2.539
5.063	1.057	2.539
5.060	1.058	2.538
5.060	1.058	2.539
5.058	1.058	2.537
5.061	1.057	2.539
5.059	1.057	2.538
5.063	1.058	2.539
5.062	1.057	2.538
5.059	1.058	2.538
5.065	1.058	2.539
5.060	1.057	2.540
5.060	1.058	2.539
5.060	1.058	2.538
5.062	1.057	2.539
5.062	1.057	2.539
5.063	1.058	2.539
5.064	1.058	2.539
5.063	1.058	2.538
5.063	1.057	2.541
5.060	1.058	2.538
5.063	1.057	2.539
5.061	1.058	2.544
5.059	1.057	2.539
5.062	1.057	2.540
5.061	1.058	2.539
5.059	1.058	2.538
5.061	1.057	2.537
5.061	1.057	2.540
5.058	1.057	2.540
5.063	1.058	2.539
5.058	1.058	2.539
5.062	1.058	2.539
5.060	1.057	2.538
5.061	1.058	2.539
5.060	1.057	2.540
5.061	1.058	2.539
5.059	1.057	2.538
5.062	1.058	2.538
5.061	1.058	2.539
5.061	1.058	2.539
5.062	1.057	2.539
5.062	1.058	2.538
5.063	1.058	2.539
5.060	1.058	2.538
5.064	1.058	2.538
5.062	1.058	2.539
5.062	1.057	2.537
5.062	1.057	2.539
5.061	1.058	2.538
5.059	1.058	2.539
5.060	1.057	2.538
5.060	1.058	2.539
5.059	1.057	2.539
5.060	1.058	2.540
5.062	1.058	2.539
5.063	1.057	2.539
5.059	1.057	2.539
5.061	1.058	2.537
5.061	1.058	2.540
5.061	1.058	2.538
5.063	1.057	2.540
5.061	1.058	2.537
5.061	1.058	2.540
5.061	1.057	2.539
5.062	1.058	2.537
5.059	1.057	2.539
5.062	1.058	2.540
5.060	1.057	2.540
5.061	1.058	2.538
5.059	1.058	2.539
5.059	1.058	2.539
5.060	1.057	2.538
5.060	1.057	2.540
5.062	1.058	2.538
5.061	1.057	2.540
5.062	1.058	2.538
5.061	1.058	2.539
5.062	1.058	2.538
5.062	1.058	2.539
5.058	1.057	2.540
5.062	1.058	2.538
5.060	1.057	2.539
5.061	1.058	2.538
5.059	1.058	2.539
5.060	1.057	2.538
5.060	1.057	2.539
5.058	1.057	2.538
5.058	1.057	2.539
5.059	1.057	2.540
5.063	1.057	2.539
5.063	1.057	2.539
5.063	1.057	2.539
5.062	1.058	2.539
5.063	1.057	2.538
5.061	1.058	2.540
5.062	1.058	2.539
5.059	1.058	2.539
5.061	1.057	2.539
5.063	1.058	2.539
5.062	1.057	2.538
5.063	1.057	2.538
5.061	1.058	2.540
5.059	1.058	2.539
5.061	1.057	2.540
5.058	1.058	2.538
5.063	1.057	2.538
5.062	1.057	2.538
5.060	1.057	2.539
5.062	1.058	2.540
5.061	1.057	2.539
5.061	1.057	2.539
5.060	1.057	2.537
5.063	1.057	2.539
5.060	1.057	2.538
5.060	1.057	2.539
5.061	1.058	2.538
5.061	1.057	2.539
5.060	1.057	2.539
5.060	1.058	2.537
5.064	1.057	2.539
5.059	1.058	2.538
5.064	1.058	2.540
5.062	1.058	2.537
5.062	1.057	2.540
5.062	1.057	2.539
5.063	1.058	2.540
5.059	1.057	2.540
5.062	1.057	2.538
5.064	1.057	2.538
5.062	1.057	2.538
5.062	1.057	2.540
5.059	1.058	2.537
5.062	1.057	2.539
5.061	1.058	2.539
5.061	1.057	2.538
5.063	1.057	2.539
5.059	1.057	2.537
5.060	1.057	2.539
5.061	1.057	2.538
5.062	1.058	2.539
5.059	1.057	2.538
5.062	1.058	2.539
5.060	1.058	2.539
5.061	1.058	2.538
5.062	1.058	2.539
5.063	1.057	2.538
5.061	1.057	2.539
5.061	1.057	2.540
5.062	1.057	2.538
5.062	1.058	2.539
5.062	1.057	2.539
5.059	1.057	2.539
5.062	1.057	2.538
5.061	1.058	2.539
5.058	1.057	2.538
5.063	1.057	2.539
5.061	1.057	2.539
5.060	1.058	2.539
5.061	1.057	2.539
5.062	1.057	2.540
5.062	1.057	2.539
5.062	1.057	2.540
5.061	1.057	2.539
5.058	1.057	2.538
5.060	1.056	2.539
5.058	1.057	2.539
5.062	1.057	2.539
5.061	1.057	2.538
5.059	1.057	2.538
5.061	1.057	2.539
5.060	1.057	2.540
5.065	1.057	2.539
5.061	1.057	2.535
5.061	1.057	2.539
5.061	1.057	2.539
5.063	1.057	2.539
5.061	1.057	2.539
5.062	1.057	2.540
5.061	1.058	2.539
5.061	1.057	2.539
5.061	1.057	2.539
5.061	1.057	2.539
5.061	1.058	2.540
5.060	1.057	2.538
5.061	1.058	2.539
5.059	1.057	2.539
5.061	1.057	2.539
5.058	1.058	2.539
5.060	1.057	2.539
5.061	1.057	2.540
5.061	1.057	2.538
5.061	1.058	2.540
5.060	1.057	2.538
5.059	1.057	2.539
5.061	1.057	2.538
5.062	1.058	2.537
5.059	1.058	2.539
5.064	1.057	2.537
5.059	1.058	2.539
5.061	1.058	2.538
5.063	1.058	2.539
5.062	1.058	2.539
5.060	1.058	2.538
5.063	1.059	2.539
5.063	1.058	2.538
5.061	1.057	2.539
5.060	1.058	2.538
5.064	1.059	2.539
5.058	1.057	2.538
5.063	1.058	2.539
5.062	1.058	2.540
5.061	1.058	2.539
5.062	1.058	2.538
5.059	1.058	2.538
5.062	1.057	2.540
5.060	1.057	2.538
5.061	1.058	2.538
5.060	1.058	2.539
5.061	1.058	2.540
5.063	1.058	2.538
5.063	1.058	2.539
5.064	1.058	2.539
5.062	1.058	2.539
5.062	1.058	2.539
5.061	1.058	2.538
5.061	1.058	2.542
5.060	1.058	2.539
5.061	1.058	2.540
5.060	1.059	2.538
5.061	1.057	2.539
5.062	1.057	2.539
5.062	1.057	2.540
5.063	1.058	2.540
5.060	1.058	2.540
5.059	1.058	2.539
5.059	1.058	2.538
5.062	1.058	2.539
5.059	1.058	2.537
5.061	1.058	2.541
5.063	1.058	2.539
5.060	1.058	2.537
5.061	1.058	2.540
5.058	1.057	2.539
5.063	1.058	2.540
5.060	1.058	2.538
5.059	1.058	2.539
5.059	1.057	2.538
5.060	1.058	2.540
5.062	1.058	2.540
5.059	1.057	2.538
5.062	1.058	2.538
5.060	1.058	2.538
5.062	1.057	2.539
5.059	1.057	2.538
5.061	1.056	2.539
5.060	1.058	2.538
5.062	1.057	2.539
5.062	1.058	2.538
5.060	1.057	2.537
5.063	1.057	2.540
5.064	1.058	2.538
5.062	1.057	2.540
5.060	1.058	2.539
5.063	1.058	2.539
5.064	1.058	2.539
5.062	1.057	2.539
5.060	1.058	2.538
5.058	1.058	2.538
5.064	1.058	2.539
5.060	1.056	2.537
5.062	1.058	2.539
5.059	1.058	2.538
5.061	1.058	2.540
5.060	1.058	2.538
5.060	1.058	2.539
5.064	1.058	2.540
5.061	1.058	2.538
5.061	1.058	2.539
5.063	1.058	2.539
5.064	1.058	2.540
5.062	1.058	2.538
5.063	1.058	2.539
5.059	1.058	2.538
5.063	1.058	2.540
5.060	1.058	2.538
5.061	1.057	2.538
5.059	1.057	2.540
5.061	1.057	2.538
5.063	1.058	2.539
5.061	1.057	2.539
5.062	1.058	2.539
5.060	1.057	2.538
5.061	1.058	2.540
5.060	1.058	2.539
5.059	1.058	2.538
5.061	1.058	2.539
5.062	1.057	2.539
5.062	1.057	2.540
5.060	1.057	2.538
5.062	1.058	2.540
5.059	1.057	2.538
5.059	1.058	2.539
5.060	1.057	2.539
5.062	1.057	2.538
5.063	1.057	2.539
5.062	1.057	2.538
5.061	1.057	2.539
5.062	1.057	2.539
5.063	1.057	2.540
5.064	1.059	2.540
5.059	1.057	2.540
5.064	1.057	2.539
5.061	1.057	2.538
5.065	1.057	2.539
5.060	1.058	2.537
5.059	1.058	2.539
5.062	1.057	2.538
5.061	1.058	2.539
5.061	1.057	2.538
5.061	1.057	2.538
5.064	1.057	2.540
5.060	1.058	2.537
5.059	1.057	2.539
5.061	1.057	2.538
5.060	1.057	2.539
5.062	1.057	2.539
5.061	1.057	2.539
5.060	1.057	2.538
5.061	1.057	2.540
5.063	1.057	2.539
5.059	1.057	2.540
5.062	1.058	2.539
5.062	1.057	2.540
5.060	1.058	2.539
5.061	1.058	2.537
5.063	1.057	2.539
5.062	1.057	2.538
5.062	1.058	2.538
5.060	1.059	2.539
5.061	1.057	2.539
5.062	1.058	2.539
5.060	1.057	2.538
5.061	1.057	2.540
5.062	1.058	2.538
5.062	1.057	2.539
5.060	1.058	2.539
5.061	1.058	2.540
5.062	1.057	2.539
5.060	1.058	2.539
5.065	1.057	2.539
5.061	1.057	2.538
5.062	1.058	2.539
5.059	1.058	2.538
5.061	1.058	2.540
5.059	1.058	2.540
5.062	1.057	2.539
5.059	1.057	2.539
5.062	1.057	2.539
5.060	1.058	2.540
5.061	1.057	2.538
5.063	1.058	2.540
5.061	1.058	2.538
5.062	1.058	2.540
5.063	1.058	2.539
5.062	1.058	2.538
5.062	1.056	2.539
5.061	1.057	2.539
5.061	1.057	2.540
5.061	1.057	2.538
5.063	1.057	2.537
5.060	1.057	2.539
5.061	1.058	2.539
5.062	1.058	2.539
5.061	1.058	2.540
5.063	1.058	2.539
5.059	1.058	2.539
5.060	1.058	2.539
5.056	1.058	2.539
5.061	1.058	2.540
5.059	1.058	2.539
5.060	1.058	2.538
5.058	1.057	2.540
5.062	1.058	2.538
5.060	1.057	2.538
5.062	1.058	2.539
5.060	1.057	2.541
5.061	1.057	2.539
5.062	1.057	2.539
5.062	1.057	2.539
5.058	1.057	2.539
5.061	1.057	2.539
5.062	1.057	2.540
5.062	1.057	2.540
5.063	1.058	2.539
5.061	1.057	2.539
5.062	1.057	2.537
5.059	1.058	2.539
5.061	1.057	2.538
5.063	1.057	2.539
5.061	1.057	2.539
5.062	1.058	2.540
5.060	1.057	2.540
5.062	1.058	2.539
5.060	1.058	2.539
5.062	1.057	2.538
5.060	1.057	2.539
5.061	1.057	2.538
5.060	1.058	2.540
5.062	1.057	2.539
5.061	1.058	2.539
5.064	1.058	2.539
5.061	1.058	2.539
5.061	1.058	2.539
5.060	1.057	2.539
5.061	1.057	2.539
5.060	1.057	2.539
5.063	1.058	2.539
5.061	1.058	2.538
5.060	1.058	2.537
5.062	1.058	2.539
5.063	1.058	2.539
5.061	1.058	2.539
5.061	1.058	2.538
5.059	1.058	2.540
5.061	1.057	2.538
5.059	1.058	2.539
5.060	1.058	2.539
5.063	1.058	2.538
5.061	1.057	2.540
5.061	1.058	2.540
5.060	1.057	2.537
5.063	1.057	2.538
5.061	1.057	2.538
5.060	1.058	2.539
5.060	1.057	2.539
5.061	1.057	2.540
5.064	1.057	2.539
5.063	1.057	2.540
5.062	1.058	2.538
5.062	1.057	2.541
5.064	1.058	2.539
5.061	1.057	2.539
5.065	1.057	2.540
5.061	1.057	2.539
5.060	1.057	2.539
5.063	1.058	2.540
5.063	1.058	2.539
5.060	1.057	2.539
5.061	1.057	2.539
5.063	1.058	2.539
5.061	1.057	2.540
5.061	1.057	2.538
5.059	1.058	2.540
5.061	1.057	2.539
5.059	1.058	2.538
5.060	1.057	2.540
5.060	1.057	2.539
5.060	1.058	2.539
